Ev_origintime,Ev_latitude,Ev_longitude,Ev_depth,Ev_magnitude
2012-08-24T21:54:04.080000,-38.069234,176.749561,3.856,1.0
2012-08-25T16:54:24.460000,-38.041439,176.101107,8.476,1.4
2012-08-26T00:09:03.600000,-38.145174,176.269043,3.705,1.1
2012-08-26T18:15:34.340000,-38.054895,176.742627,1.07,1.5
2012-08-27T12:29:43.960000,-38.373995,176.515039,0.724,1.1
2012-08-28T19:50:02.160000,-38.025647,176.132308,6.054,0.9
2012-08-29T12:52:30.920000,-38.077087,176.713688,4.235,1.6
2012-08-30T08:43:20.730000,-38.044352,176.127132,7.63,1.0
2012-08-30T11:06:40.570000,-38.044153,176.104248,12.137,1.5
2012-08-31T11:35:22.489999,-38.042102,176.101237,7.617,1.6
2012-08-31T13:37:01.929999,-38.033105,176.11971,12.817,1.4
2012-09-01T01:22:07.870000,-38.050334,176.10472,7.2,1.1
2012-09-01T02:39:30.250000,-38.32262,176.328532,2.843,3.1
2012-09-01T09:39:07.929999,-38.044206,176.104232,8.45,1.9
2012-09-01T13:35:22.359999,-38.043311,176.109196,9.636,1.2
2012-09-01T21:07:45.799999,-38.388631,176.136882,1.665,0.9
2012-09-02T07:16:42.740000,-38.326257,176.27168,9.253,2.3
2012-09-02T07:42:16.469999,-38.327283,176.272445,7.987,1.7
2012-09-02T08:15:05.559999,-38.326046,176.273486,8.489,0.8
2012-09-02T08:16:27.359999,-38.326485,176.273291,8.614,1.7
2012-09-02T08:25:09.509999,-38.330351,176.268164,8.225,0.8
2012-09-02T08:26:27.320000,-38.334941,176.274121,4.199,1.1
2012-09-02T08:36:29.179999,-38.329293,176.273291,7.944,1.5
2012-09-02T09:14:29.929999,-38.328569,176.272559,8.081,0.8
2012-09-02T09:16:05.969999,-38.328577,176.26818,8.495,1.0
2012-09-02T09:27:44.229999,-38.329574,176.273942,7.762,0.8
2012-09-02T09:59:53.640000,-38.33075,176.274886,7.602,1.1
2012-09-02T10:10:21.550000,-38.327686,176.271354,8.213,1.6
2012-09-02T10:24:28.519999,-38.327568,176.271696,8.639,0.8
2012-09-02T11:24:57.530000,-38.32373,176.273698,9.824,1.8
2012-09-02T11:25:14.599999,-38.327677,176.272266,8.049,2.0
2012-09-02T12:08:36.210000,-38.02736,176.136198,6.163,1.4
2012-09-02T12:51:29.960000,-38.331112,176.250374,9.278,2.2
2012-09-02T14:15:19.339999,-38.329395,176.272184,7.724,1.1
2012-09-02T15:09:52.100000,-38.329378,176.268001,8.583,1.0
2012-09-02T15:12:34.960000,-38.329675,176.276807,7.637,1.6
2012-09-02T15:17:52,-38.329541,176.270768,8.138,1.3
2012-09-02T15:52:14.220000,-38.331104,176.273405,7.711,1.2
2012-09-02T16:30:07,-38.332479,176.277051,7.607,1.1
2012-09-02T20:13:02.399999,-38.327881,176.272266,8.181,1.5
2012-09-04T04:46:44.929999,-38.046838,176.10013,7.349,1.9
2012-09-05T10:22:12.820000,-38.142147,176.313428,13.796,1.3
2012-09-05T11:18:33.990000,-38.0797,176.723877,4.897,1.5
2012-09-05T15:38:32.770000,-38.04578,176.103516,7.313,1.9
2012-09-05T16:10:17.170000,-38.062313,176.222803,3.442,1.2
2012-09-05T17:22:28.780000,-38.296842,176.378434,5.471,1.0
2012-09-05T17:28:07.120000,-38.290454,176.372266,5.497,1.2
2012-09-05T19:01:30.760000,-38.047278,176.102393,7.329,2.4
2012-09-06T00:31:35.299999,-38.086178,176.710091,4.792,1.5
2012-09-06T02:20:47.049999,-38.050981,176.111995,8.271,1.9
2012-09-06T03:37:50.259999,-38.050146,176.100846,7.536,1.7
2012-09-06T05:04:48.920000,-38.059326,176.135514,8.812,1.8
2012-09-06T07:34:19.829999,-38.084082,176.715267,4.619,1.4
2012-09-06T09:57:48.549999,-38.047559,176.101742,7.388,1.5
2012-09-06T10:04:14.750000,-38.048539,176.156087,12.304,1.4
2012-09-06T13:41:51.130000,-38.31451,176.186735,6.631,1.1
2012-09-06T22:22:35.740000,-38.327799,176.273649,8.284,1.8
2012-09-06T22:41:06.820000,-38.047677,176.102376,7.254,1.9
2012-09-07T14:26:46.929999,-38.042346,176.107926,3.277,1.2
2012-09-08T10:04:27.179999,-38.17041,176.337679,12.866,1.5
2012-09-14T12:10:44.179999,-38.331698,176.228434,6.024,1.6
2012-09-19T11:54:35.229999,-38.285929,176.430046,7.373,1.3
2012-09-23T16:32:47.200000,-38.363131,176.136898,5.762,0.9
2012-09-24T14:49:02.419999,-38.369027,176.154541,7.421,1.3
2012-09-25T16:40:50.520000,-38.084806,176.739893,4.82,1.4
2012-09-27T04:40:32.799999,-38.143831,176.689958,6.629,1.5
2012-09-29T12:55:58.759999,-38.050399,176.766797,6.985,2.1
2012-09-29T13:07:32.770000,-38.050818,176.76862,6.646,0.9
2012-10-02T16:39:46.840000,-38.324894,176.194971,6.018,1.1
2012-10-04T10:44:49.750000,-38.119027,176.665137,9.053,1.2
2012-10-05T04:39:18.539999,-38.340145,176.382536,4.338,1.3
2012-10-07T09:35:49.149999,-38.124365,176.68623,6.476,1.6
2012-10-07T14:12:21.429999,-38.367232,176.13667,7.678,1.6
2012-10-07T20:46:03.660000,-38.119604,176.685449,10.454,1.5
2012-10-10T14:55:22.589999,-38.299333,176.370313,6.283,0.9
2012-10-11T07:41:44.299999,-38.280489,176.425781,5.891,2.4
2012-10-11T07:41:54.950000,-38.280904,176.39764,8.238,2.4
2012-10-11T09:37:47.020000,-38.281563,176.424007,5.647,0.9
2012-10-15T03:25:27.519999,-38.072705,176.729476,16.799,1.6
2012-10-17T01:46:06.500000,-38.278634,176.191471,5.229,1.3
2012-10-17T01:47:52.079999,-38.28302,176.193799,6.31,1.5
2012-10-17T01:54:15.160000,-38.286121,176.179297,5.357,1.6
2012-10-17T01:54:49,-38.296106,176.163005,7.468,1.1
2012-10-19T09:08:31.850000,-38.109131,176.675781,12.373,1.4
2012-10-20T07:17:06.339999,-38.144499,176.277083,5.865,1.6
2012-10-20T10:06:55.329999,-38.147953,176.257845,6.981,1.0
2012-10-23T12:14:33.600000,-38.028731,176.500521,12.198,2.0
2012-10-23T15:53:35.960000,-38.298926,176.390755,8.494,1.0
2012-10-24T21:50:48.439999,-38.083195,176.189925,14.761,2.2
2012-10-26T15:54:16.199999,-38.064978,176.506917,5.216,1.0
2012-10-27T01:53:55.289999,-38.060144,176.723096,6.434,1.5
2012-10-27T01:59:29.539999,-38.070553,176.717546,3.408,1.8
2012-10-27T02:13:44.609999,-38.085881,176.735368,2.589,1.5
2012-10-27T03:31:04.839999,-38.128304,176.767236,0.775,1.5
2012-10-30T21:40:43.359999,-38.023149,176.501611,9.625,1.2
2012-10-30T21:43:23.920000,-38.143331,176.27373,9.718,1.3
2012-11-05T11:26:53.289999,-38.137223,176.53807,12.371,1.9
2012-11-05T16:40:52.149999,-38.320772,176.335091,6.344,1.8
2012-11-06T02:30:26.030000,-38.144112,176.58068,1.797,1.3
2012-11-11T03:56:53.859999,-38.313631,176.347607,7.873,1.2
2012-11-14T21:49:41.479999,-38.121908,176.495866,4.264,1.6
2012-11-15T04:06:40.539999,-38.159025,176.259928,8.432,2.5
2012-11-15T04:06:40.539999,-38.163981,176.256592,3.58,2.8
2012-11-15T04:12:52.130000,-38.161808,176.252458,4.511,1.5
2012-11-15T04:17:09.099999,-38.161442,176.258464,6.72,1.6
2012-11-15T04:22:33.469999,-38.159009,176.262174,1.095,1.0
2012-11-15T07:04:20.670000,-38.149943,176.272884,3.152,1.3
2012-11-16T00:37:00.380000,-38.335665,176.260596,7.01,1.6
2012-11-16T00:41:17.850000,-38.334546,176.259131,6.716,1.8
2012-11-16T00:45:07.429999,-38.33481,176.263021,6.806,1.1
2012-11-16T00:54:24.929999,-38.335771,176.261979,6.544,1.2
2012-11-16T01:40:16.699999,-38.334098,176.259831,6.838,1.9
2012-11-16T12:50:19.410000,-38.292456,176.214404,5.68,1.3
2012-11-16T12:50:44.789999,-38.284265,176.19266,6.493,0.9
2012-11-16T12:51:13.320000,-38.292509,176.215446,7.052,1.9
2012-11-16T13:01:57.909999,-38.285343,176.220345,10.485,2.0
2012-11-16T13:05:39.609999,-38.292875,176.217464,5.244,1.0
2012-11-16T13:06:08.119999,-38.291284,176.217008,4.735,0.7
2012-11-16T13:09:17.109999,-38.293245,176.213118,5.15,1.0
2012-11-21T00:23:57.789999,-38.313623,176.357796,12.16,1.8
2012-11-22T12:31:15.490000,-38.090202,176.483936,8.817,0.9
2012-11-23T19:39:07.919999,-38.133346,176.497656,2.227,1.5
2012-11-24T01:00:15.400000,-38.116288,176.2236,5.977,1.0
2012-11-24T03:31:39.909999,-38.115438,176.221175,6.76,1.5
2012-11-24T03:54:50.859999,-38.116715,176.222705,6.392,1.4
2012-11-24T04:15:58.630000,-38.115316,176.221908,6.445,1.5
2012-11-24T06:04:53.509999,-38.114274,176.221989,6.706,1.6
2012-11-24T20:09:05.320000,-38.121574,176.653906,3.811,1.5
2012-12-05T13:54:42.409999,-38.0764,176.544808,8.117,1.7
2012-12-07T07:47:23.429999,-38.276766,176.166976,7.817,2.3
2012-12-08T09:57:54.179999,-38.238615,176.324837,10.932,1.1
2012-12-08T09:57:54.409999,-38.241663,176.338428,5.962,1.4
2012-12-08T10:05:13.830000,-38.242655,176.337256,5.548,1.2
2012-12-08T10:06:48.899999,-38.238635,176.337842,6.091,1.1
2012-12-08T14:38:30.550000,-38.242362,176.335938,5.717,0.9
2012-12-11T07:36:52.560000,-38.337325,176.221061,7.266,1.6
2012-12-13T01:20:37.719999,-38.261328,176.411833,5.096,1.2
2012-12-13T01:22:40.780000,-38.264136,176.416797,4.827,1.1
2012-12-13T18:50:04.820000,-38.089526,176.730843,4.946,2.1
2012-12-14T14:56:10.080000,-38.121102,176.69349,10.949,1.4
2012-12-14T16:30:54.859999,-38.12122,176.694645,14.172,1.1
2012-12-15T00:53:07.309999,-38.07098,176.724219,2.83,1.2
2012-12-16T20:50:22.839999,-38.061589,176.772119,5.92,2.0
2012-12-19T02:24:05.750000,-38.064307,176.743848,1.689,1.7
2012-12-19T12:48:36.990000,-38.299748,176.322217,3.818,0.8
2012-12-19T12:49:29.019999,-38.29965,176.310091,4.901,1.3
2012-12-19T12:49:53.530000,-38.300777,176.310026,5.002,1.2
2012-12-19T12:52:40.770000,-38.297355,176.298063,14.138,1.9
2012-12-19T12:52:40.909999,-38.292139,176.305469,7.223,1.9
2012-12-19T13:01:33.990000,-38.299919,176.312923,4.404,1.2
2012-12-19T13:26:31.019999,-38.291585,176.297965,8.682,0.9
2012-12-20T15:53:22.929999,-38.14917,176.478451,1.467,1.0
2012-12-21T00:26:47.189999,-38.270093,176.411426,4.843,1.3
2012-12-21T04:52:35.020000,-38.287858,176.377946,5.415,1.0
2012-12-21T04:54:13.189999,-38.299019,176.378092,10.09,1.0
2012-12-21T04:54:43.619999,-38.293416,176.373161,6.594,1.0
2012-12-21T04:56:39.189999,-38.295455,176.374854,5.973,1.7
2012-12-21T12:46:06.650000,-38.301827,176.312142,5.389,1.7
2012-12-22T02:56:46.780000,-38.266772,176.416032,4.787,1.7
2012-12-22T21:13:03.160000,-38.042708,176.741439,9.176,1.1
2012-12-24T02:16:13.669999,-38.186971,176.580729,6.651,2.0
2012-12-24T05:10:54.710000,-38.182597,176.576595,16.5,1.4
2012-12-24T05:11:25.960000,-38.18009,176.571712,5.462,0.8
2012-12-25T02:25:35.710000,-38.193254,176.567253,8.931,1.7
2012-12-26T14:08:06.879999,-38.060168,176.36499,5.331,1.1
2012-12-27T01:01:22.039999,-38.265161,176.407747,4.611,1.6
2012-12-28T05:41:05.459999,-38.103959,176.128678,5.983,1.5
2012-12-29T14:20:52.899999,-38.299691,176.407845,4.581,0.7
2012-12-30T06:06:11.960000,-38.257279,176.353581,9.9,1.1
2012-12-30T15:32:47.350000,-38.281254,176.431006,5.921,1.2
2013-01-03T16:08:38.119999,-38.091016,176.670247,9.551,2.1
2013-01-04T13:31:21.250000,-38.327087,176.181771,6.563,0.7
2013-01-04T13:33:19.649999,-38.327303,176.182764,6.718,1.6
2013-01-04T13:34:21.199999,-38.325549,176.183496,6.609,1.1
2013-01-04T14:47:59.439999,-38.326335,176.181445,6.614,1.2
2013-01-04T15:23:45.140000,-38.326025,176.183708,6.607,0.8
2013-01-06T06:13:40.049999,-38.187516,176.254948,6.372,1.7
2013-01-06T06:15:58.299999,-38.212024,176.25944,13.002,1.8
2013-01-06T06:16:34.960000,-38.183248,176.244401,5.347,2.0
2013-01-06T06:17:15.160000,-38.169779,176.275358,4.94,1.3
2013-01-09T03:00:16.410000,-38.106738,176.503451,5.669,1.7
2013-01-09T03:00:48.670000,-38.100802,176.509456,5.208,2.1
2013-01-11T10:20:12.849999,-38.160616,176.229622,8.35,1.2
2013-01-11T18:09:05.440000,-38.292749,176.380941,5.52,1.9
2013-01-11T18:10:09.300000,-38.288265,176.39764,7.122,1.0
2013-01-13T15:44:50.439999,-38.0863,176.723275,4.647,0.9
2013-01-16T01:16:33.259999,-38.352494,176.143343,8.534,1.4
2013-01-17T10:11:33.439999,-38.368221,176.149528,6.96,2.0
2013-01-17T22:58:54.020000,-38.260478,176.41652,4.755,1.8
2013-01-17T23:11:25.820000,-38.254574,176.412891,5.397,1.8
2013-01-18T00:02:06.710000,-38.265035,176.416943,5.275,1.6
2013-01-18T13:04:13.640000,-38.070679,176.743294,8.439,1.4
2013-01-18T13:39:30.859999,-38.179272,176.246859,6.089,1.9
2013-01-20T05:59:51.259999,-38.378117,176.150765,5.949,0.8
2013-01-20T14:02:30.440000,-38.087382,176.783854,6.776,1.0
2013-01-24T14:54:58.590000,-38.261442,176.418538,4.787,0.9
2013-01-26T07:08:22.750000,-38.127942,176.52679,6.931,1.8
2013-01-26T07:08:24.429999,-38.068693,176.440446,12.664,0.9
2013-01-26T07:24:43.640000,-38.116614,176.495931,4.274,1.8
2013-01-26T17:26:20.280000,-38.242627,176.771859,9.053,2.1
2013-01-26T21:50:43.640000,-38.06803,176.539274,8.042,1.8
2013-01-27T18:33:33.020000,-38.07015,176.714616,2.449,2.0
2013-01-29T07:50:42.799999,-38.112101,176.29266,4.999,1.4
2013-01-29T08:33:34.329999,-38.076172,176.716374,2.369,1.1
2013-01-29T08:45:51.619999,-38.08162,176.702083,2.414,1.3
2013-02-02T14:05:12.070000,-38.163306,176.664551,6.538,2.2
2013-02-02T14:27:18.250000,-38.159208,176.660319,6.924,2.2
2013-02-02T22:00:02.600000,-38.164115,176.665267,6.273,2.3
2013-02-04T02:26:40.460000,-38.287903,176.225651,4.916,1.7
2013-02-07T12:54:40.789999,-38.378052,176.165771,5.196,0.7
2013-02-09T00:00:14.019999,-38.259648,176.417399,4.778,0.9
2013-02-09T00:00:47.439999,-38.272974,176.41377,6.642,0.6
2013-02-09T00:09:14.169999,-38.2592,176.412874,4.996,0.8
2013-02-10T01:33:57.200000,-38.084794,176.737728,11.262,2.0
2013-02-10T01:36:59.219999,-38.088607,176.74069,5.352,1.9
2013-02-10T03:59:38.320000,-38.142228,176.258122,6.301,1.6
2013-02-12T20:56:42.420000,-38.067761,176.712923,15.218,1.6
2013-02-12T21:07:45.539999,-38.064054,176.73151,1.846,1.4
2013-02-13T10:38:53.670000,-38.295317,176.376807,7.021,0.7
2013-02-15T07:23:35.649999,-38.160746,176.672477,6.024,1.9
2013-02-15T07:44:25.320000,-38.159452,176.680127,21.843,1.5
2013-02-17T14:04:27.980000,-38.093591,176.68265,5.339,1.5
2013-02-19T06:49:06.669999,-38.137211,176.692415,6.407,2.2
2013-02-19T22:33:57.539999,-38.375081,176.392025,8.071,2.2
2013-02-20T22:53:32.600000,-38.07655,176.726432,4.939,1.2
2013-02-22T12:00:28.829999,-38.424028,176.447917,0.854,0.9
2013-02-22T12:24:58.560000,-38.407935,176.154606,2.819,1.4
2013-02-26T10:12:11.599999,-38.186894,176.749202,13.223,0.9
2013-02-26T14:14:18.120000,-38.189539,176.72666,7.705,2.4
2013-02-26T21:34:57.799999,-38.016943,176.237646,0.105,2.5
2013-02-27T15:11:01.360000,-38.368909,176.263753,7.87,1.6
2013-02-27T15:14:43.159999,-38.365609,176.264469,9.022,1.1
2013-02-27T15:16:35.789999,-38.369698,176.264583,7.445,0.7
2013-02-27T15:16:48.310000,-38.374711,176.25555,7.3,0.4
2013-02-27T16:35:14.810000,-38.366048,176.271956,7.427,0.9
2013-02-27T16:35:28.070000,-38.366215,176.262305,8.636,1.0
2013-02-27T16:38:50.100000,-38.370622,176.264274,7.288,1.3
2013-02-27T16:57:36.920000,-38.367721,176.266699,7.818,1.1
2013-02-27T21:01:34.939999,-38.373905,176.263118,7.963,1.2
2013-02-27T21:49:15.160000,-38.370109,176.264355,7.578,1.2
2013-02-27T22:08:48.579999,-38.370723,176.263005,7.469,1.8
2013-02-28T17:45:46.119999,-38.370597,176.264242,7.308,1.6
2013-02-28T20:51:37.439999,-38.368441,176.264893,7.813,1.6
2013-02-28T20:52:14.820000,-38.367806,176.26307,7.289,1.4
2013-02-28T20:53:33.799999,-38.37015,176.263493,7.436,2.0
2013-03-01T00:45:37.420000,-38.180123,176.258626,8.37,0.9
2013-03-02T16:12:45.399999,-38.282027,176.425635,6.671,1.0
2013-03-02T16:13:42.219999,-38.277389,176.412695,7.836,1.2
2013-03-03T05:11:35.329999,-38.145406,176.259652,5.225,0.7
2013-03-06T13:00:41.750000,-38.054215,176.731657,20.246,1.3
2013-03-06T13:55:07.519999,-38.058293,176.757764,1.498,1.5
2013-03-10T19:10:15.800000,-38.171879,176.669661,6.366,1.2
2013-03-12T08:58:28.620000,-38.102047,176.66512,13.695,1.3
2013-03-15T01:55:20.980000,-38.42498,176.192301,6.487,1.6
2013-03-15T01:56:45.229999,-38.424259,176.192871,7.027,1.4
2013-03-15T02:02:27.390000,-38.424426,176.178483,10.13,1.4
2013-03-15T02:12:05.459999,-38.423942,176.191878,7.033,1.7
2013-03-15T02:17:15.980000,-38.421635,176.190202,7.465,1.2
2013-03-15T03:19:20.789999,-38.424219,176.191488,6.423,1.9
2013-03-15T05:07:21.839999,-38.425252,176.191016,6.573,1.2
2013-03-15T14:40:53.640000,-38.326908,176.296387,7.34,0.8
2013-03-15T15:24:01.889999,-38.329447,176.285059,7.997,0.9
2013-03-16T06:16:15.779999,-38.268726,176.416715,5.119,1.4
2013-03-16T19:50:35.159999,-38.041146,176.773112,7.016,2.1
2013-03-21T02:00:23.800000,-38.104696,176.754036,-0.362,1.1
2013-03-22T15:18:10.490000,-38.164766,176.680859,8.673,1.2
2013-03-22T15:18:10.410000,-38.157397,176.684212,4.831,1.3
2013-03-26T03:03:35.700000,-38.301473,176.370426,6.411,1.5
2013-03-26T03:06:19.820000,-38.315332,176.390218,6.059,1.4
2013-03-26T03:07:28.850000,-38.295402,176.364046,6.163,0.8
2013-03-26T03:09:15.320000,-38.300008,176.372461,6.246,1.1
2013-03-27T11:52:55.890000,-38.099231,176.533903,11.221,1.8
2013-03-29T18:55:03.960000,-38.349312,176.217757,7.203,1.2
2013-03-30T11:50:40.429999,-38.328414,176.218945,6.259,0.8
2013-03-30T12:22:51.469999,-38.139473,176.254427,6.122,1.1
2013-03-30T19:45:17.120000,-38.098531,176.243978,5.682,1.9
2013-03-30T20:04:21.059999,-38.105489,176.244076,6.22,1.8
2013-03-31T20:22:32.079999,-38.055107,176.740527,6.5,2.2
2013-04-01T14:12:28.800000,-38.288558,176.334456,4.964,0.9
2013-04-01T14:52:43.859999,-38.055359,176.73763,6.56,1.6
2013-04-01T14:56:26.780000,-38.049992,176.741569,16.98,1.3
2013-04-01T15:22:00.320000,-38.038989,176.759359,6.032,0.8
2013-04-01T19:07:58.119999,-38.067684,176.745833,5.672,2.5
2013-04-01T19:23:30.440000,-38.000183,176.76696,11.009,0.7
2013-04-02T15:19:33.640000,-38.052307,176.755583,4.796,1.0
2013-04-03T15:40:56.240000,-38.297213,176.371859,8.495,1.2
2013-04-03T15:40:56.299999,-38.308854,176.375635,3.532,1.2
2013-04-04T12:12:01.860000,-38.269706,176.406136,4.933,1.5
2013-04-05T13:57:14.300000,-38.406421,176.242008,6.404,1.6
2013-04-05T14:03:43.509999,-38.406718,176.240592,6.448,0.9
2013-04-07T19:55:26.679999,-38.409603,176.237679,10.18,2.0
2013-04-08T07:17:04.820000,-38.043591,176.754199,6.051,1.2
2013-04-10T05:20:46.219999,-38.443335,176.162679,7.024,1.1
2013-04-11T02:56:25.300000,-38.102568,176.714453,7.196,2.3
2013-04-12T01:21:14.919999,-38.272046,176.403434,4.752,1.4
2013-04-15T00:06:19.850000,-38.344092,176.213525,7.923,2.7
2013-04-18T16:15:29.649999,-38.13833,176.270296,5.985,1.7
2013-04-19T06:09:55.060000,-38.343486,176.207227,10.562,1.1
2013-04-19T06:09:55.259999,-38.345675,176.216113,7.714,1.8
2013-04-20T06:31:30.910000,-38.084432,176.656901,4.318,1.1
2013-04-21T08:27:50.399999,-38.344373,176.215104,7.504,1.8
2013-04-21T10:08:13.580000,-38.345048,176.216829,7.89,0.9
2013-04-21T10:10:46.859999,-38.346037,176.216032,8.704,0.7
2013-04-22T00:20:08.269999,-38.261377,176.416976,4.516,1.6
2013-04-22T00:37:43.460000,-38.26189,176.415169,4.547,1.7
2013-04-22T00:42:25.399999,-38.26108,176.41849,4.489,1.9
2013-04-22T00:42:25.589999,-38.274137,176.420215,9.592,1.6
2013-04-22T03:53:39.469999,-38.264579,176.40988,4.513,1.7
2013-04-22T04:37:44.560000,-38.264233,176.408415,4.715,1.5
2013-04-22T14:52:36.340000,-38.273303,176.403141,4.853,1.0
2013-04-22T14:53:05.690000,-38.272538,176.401449,4.67,0.9
2013-04-25T14:53:44.829999,-38.344039,176.215934,7.491,1.8
2013-04-25T14:54:17.050000,-38.344763,176.215413,7.24,1.7
2013-04-26T10:17:50.950000,-38.256331,176.424398,8.595,1.3
2013-04-29T21:13:32.439999,-38.065267,176.499235,6.571,1.2
2013-05-03T13:23:08.300000,-38.174308,176.703467,7.08,1.5
2013-05-09T07:07:43.979999,-38.315328,176.235433,5.483,0.5
2013-05-11T15:43:51.159999,-38.376042,176.183366,6.844,1.0
2013-05-11T16:30:56.850000,-38.144946,176.471501,5.711,1.1
2013-05-11T16:37:39.899999,-38.144267,176.482633,1.539,0.9
2013-05-11T16:54:48.659999,-38.145207,176.474479,6.045,1.9
2013-05-11T16:56:20.710000,-38.137736,176.525911,1.266,1.6
2013-05-11T16:56:43.359999,-38.143567,176.47277,6.395,2.4
2013-05-11T16:58:53.149999,-38.141508,176.512126,1.494,1.7
2013-05-11T17:04:20.980000,-38.148637,176.478743,10.291,1.7
2013-05-11T17:07:20.960000,-38.153048,176.476025,1.059,2.0
2013-05-11T17:12:46.159999,-38.133337,176.484766,1.374,0.9
2013-05-11T17:40:03.100000,-38.144393,176.474072,6.083,1.6
2013-05-12T06:05:05.009999,-38.345557,176.215153,7.615,1.1
2013-05-13T17:48:07.519999,-38.374467,176.185465,7.822,0.4
2013-05-14T09:28:16.820000,-38.346073,176.217139,6.971,0.4
2013-05-14T13:00:52.280000,-38.11626,176.672689,9.188,1.5
2013-05-14T13:16:00.610000,-38.113387,176.660677,6.892,1.1
2013-05-14T13:36:19.089999,-38.109709,176.669401,8.617,1.5
2013-05-14T15:20:59.130000,-38.114478,176.665479,8.03,2.0
2013-05-14T19:05:30.260000,-38.111666,176.660091,6.805,1.5
2013-05-15T01:24:51.719999,-38.203137,176.617122,10.316,1.4
2013-05-17T07:26:30.929999,-38.266219,176.412646,4.601,1.9
2013-05-17T07:31:43.490000,-38.24528,176.421419,6.002,1.3
2013-05-17T07:34:26.089999,-38.266565,176.411523,5.112,1.4
2013-05-17T07:37:28.390000,-38.254932,176.413704,6.226,1.2
2013-05-20T14:45:07.400000,-38.080632,176.728532,5.847,1.5
2013-05-22T13:22:31.929999,-38.387724,176.289307,6.646,0.6
2013-05-23T17:19:45.759999,-38.291121,176.378988,5.598,1.1
2013-05-27T01:03:20.809999,-38.330021,176.14222,8.908,1.5
2013-05-28T01:13:46.340000,-38.112089,176.702783,3.076,1.7
2013-05-28T01:26:25.940000,-38.11073,176.70848,16.17,1.6
2013-05-28T01:34:16.579999,-38.107104,176.710319,3.193,2.2
2013-05-28T02:59:26.289999,-38.104211,176.712923,9.854,2.8
2013-05-28T04:43:03.589999,-38.107703,176.710238,3.362,2.0
2013-05-30T00:08:13.500000,-38.280933,176.422933,6.019,1.6
2013-05-30T03:22:40.409999,-38.17334,176.609603,5.799,1.6
2013-05-30T16:29:44.759999,-38.166455,176.601904,5.549,1.5
2013-06-02T08:21:46.579999,-38.300114,176.34917,5.65,1.0
2013-06-02T08:35:59.280000,-38.292371,176.370036,3.669,0.9
2013-06-02T08:38:04.710000,-38.307865,176.348535,8.738,1.5
2013-06-02T08:38:47.880000,-38.303455,176.348747,6.434,1.8
2013-06-02T08:39:07.490000,-38.303149,176.346484,6.773,1.7
2013-06-02T08:40:12.109999,-38.304663,176.347184,7.953,1.9
2013-06-02T08:42:57.590000,-38.297595,176.350163,10.605,0.8
2013-06-02T08:45:37.240000,-38.326237,176.323942,10.66,2.0
2013-06-02T08:45:37.909999,-38.279329,176.378564,7.597,1.2
2013-06-02T08:47:58.119999,-38.302844,176.34694,6.659,1.9
2013-06-02T08:49:47.109999,-38.302568,176.343669,6.213,0.6
2013-06-02T08:55:56.719999,-38.304956,176.347054,8.072,1.7
2013-06-02T08:55:56.700000,-38.299117,176.344645,6.555,2.1
2013-06-02T08:59:47.810000,-38.303723,176.350911,6.782,1.8
2013-06-02T09:07:30.370000,-38.297636,176.343229,7.606,2.0
2013-06-02T09:08:37.869999,-38.303935,176.347575,6.164,1.5
2013-06-02T09:14:06.540000,-38.303088,176.347103,6.256,2.4
2013-06-02T10:17:00.410000,-38.301095,176.320215,5.953,0.8
2013-06-02T10:39:45.689999,-38.307768,176.352946,6.248,1.0
2013-06-02T10:48:48.950000,-38.309281,176.350667,6.681,1.2
2013-06-02T11:04:33.590000,-38.306986,176.351921,6.659,0.7
2013-06-02T11:09:16.890000,-38.313253,176.390576,1.578,0.6
2013-06-02T11:15:40.049999,-38.304671,176.348356,6.154,1.7
2013-06-02T11:15:39.969999,-38.305815,176.33846,11.192,1.4
2013-06-02T11:15:58.500000,-38.287016,176.333203,9.412,1.2
2013-06-02T11:16:27.949999,-38.30575,176.343604,6.494,1.1
2013-06-02T11:40:00.670000,-38.305168,176.354443,7.589,0.5
2013-06-04T00:52:39.170000,-38.333024,176.248649,6.879,1.9
2013-06-04T01:31:20.559999,-38.335209,176.226497,7.449,1.1
2013-06-04T02:39:41.950000,-38.330575,176.241911,10.562,1.4
2013-06-04T12:34:38.810000,-38.332593,176.24515,6.932,0.8
2013-06-04T14:37:24.620000,-38.327096,176.248942,11.117,2.1
2013-06-04T14:37:24.809999,-38.330758,176.248617,7.053,2.4
2013-06-04T16:09:40.500000,-38.333691,176.245605,6.749,1.0
2013-06-04T18:10:54.799999,-38.329419,176.247656,7.049,1.6
2013-06-06T11:29:59.420000,-38.425464,176.18903,6.967,1.5
2013-06-07T07:22:01.909999,-38.331242,176.247673,7.155,1.7
2013-06-07T07:29:12.589999,-38.331047,176.249072,6.122,1.4
2013-06-07T08:07:06.389999,-38.333626,176.246956,6.618,0.8
2013-06-07T08:07:52.350000,-38.330835,176.239844,8.2,0.7
2013-06-07T08:34:35.909999,-38.330493,176.24834,6.988,1.9
2013-06-07T10:19:52.740000,-38.320451,176.254264,9.309,0.9
2013-06-08T06:19:45.710000,-38.15695,176.691862,8.972,1.3
2013-06-08T13:29:38.289999,-38.331311,176.248828,6.976,1.8
2013-06-08T17:29:26.879999,-38.157808,176.687256,12.392,1.4
2013-06-08T19:16:25.839999,-38.154643,176.65057,16.931,1.2
